-0.276	0.00024561
-0.275	0.00024532
-0.274	0.00024504
-0.273	0.00024475
-0.272	0.00024446
-0.271	0.00024417
-0.27	0.00024389
-0.269	0.0002436
-0.268	0.00024331
-0.267	0.00024302
-0.266	0.00024274
-0.265	0.00024245
-0.264	0.00024216
-0.263	0.00024188
-0.262	0.00024159
-0.261	0.00024131
-0.26	0.00024102
-0.259	0.00024073
-0.258	0.00024045
-0.257	0.00024016
-0.256	0.00023987
-0.255	0.00023959
-0.254	0.0002393
-0.253	0.00023901
-0.252	0.00023872
-0.251	0.00023844
-0.25	0.00023815
-0.249	0.00023786
-0.248	0.00023757
-0.247	0.00023728
-0.246	0.00023699
-0.245	0.0002367
-0.244	0.00023641
-0.243	0.00023612
-0.242	0.00023583
-0.241	0.00023554
-0.24	0.00023525
-0.239	0.00023496
-0.238	0.00023467
-0.237	0.00023437
-0.236	0.00023408
-0.235	0.00023378
-0.234	0.00023349
-0.233	0.00023319
-0.232	0.0002329
-0.231	0.0002326
-0.23	0.0002323
-0.229	0.000232
-0.228	0.0002317
-0.227	0.0002314
-0.226	0.0002311
-0.225	0.00023079
-0.224	0.00023049
-0.223	0.00023019
-0.222	0.00022988
-0.221	0.00022957
-0.22	0.00022926
-0.219	0.00022895
-0.218	0.00022864
-0.217	0.00022833
-0.216	0.00022802
-0.215	0.0002277
-0.214	0.00022738
-0.213	0.00022707
-0.212	0.00022675
-0.211	0.00022642
-0.21	0.0002261
-0.209	0.00022578
-0.208	0.00022545
-0.207	0.00022512
-0.206	0.00022479
-0.205	0.00022446
-0.204	0.00022412
-0.203	0.00022378
-0.202	0.00022345
-0.201	0.0002231
-0.2	0.00022276
-0.199	0.00022242
-0.198	0.00022207
-0.197	0.00022172
-0.196	0.00022136
-0.195	0.00022101
-0.194	0.00022065
-0.193	0.00022028
-0.192	0.00021992
-0.191	0.00021955
-0.19	0.00021918
-0.189	0.00021881
-0.188	0.00021843
-0.187	0.00021805
-0.186	0.00021766
-0.185	0.00021728
-0.184	0.00021689
-0.183	0.00021649
-0.182	0.00021609
-0.181	0.00021569
-0.18	0.00021528
-0.179	0.00021487
-0.178	0.00021445
-0.177	0.00021403
-0.176	0.00021361
-0.175	0.00021318
-0.174	0.00021274
-0.173	0.0002123
-0.172	0.00021186
-0.171	0.00021141
-0.17	0.00021095
-0.169	0.00021049
-0.168	0.00021003
-0.167	0.00020955
-0.166	0.00020908
-0.165	0.00020859
-0.164	0.0002081
-0.163	0.0002076
-0.162	0.0002071
-0.161	0.00020659
-0.16	0.00020607
-0.159	0.00020554
-0.158	0.00020501
-0.157	0.00020447
-0.156	0.00020392
-0.155	0.00020336
-0.154	0.0002028
-0.153	0.00020222
-0.152	0.00020164
-0.151	0.00020105
-0.15	0.00020045
-0.149	0.00019984
-0.148	0.00019922
-0.147	0.00019859
-0.146	0.00019795
-0.145	0.0001973
-0.144	0.00019664
-0.143	0.00019597
-0.142	0.00019528
-0.141	0.00019459
-0.14	0.00019388
-0.139	0.00019316
-0.138	0.00019242
-0.137	0.00019168
-0.136	0.00019092
-0.135	0.00019015
-0.134	0.00018936
-0.133	0.00018856
-0.132	0.00018774
-0.131	0.00018691
-0.13	0.00018607
-0.129	0.0001852
-0.128	0.00018433
-0.127	0.00018343
-0.126	0.00018252
-0.125	0.00018159
-0.124	0.00018064
-0.123	0.00017967
-0.122	0.00017869
-0.121	0.00017768
-0.12	0.00017665
-0.119	0.00017561
-0.118	0.00017454
-0.117	0.00017345
-0.116	0.00017234
-0.115	0.00017121
-0.114	0.00017006
-0.113	0.00016888
-0.112	0.00016767
-0.111	0.00016644
-0.11	0.00016519
-0.109	0.00016391
-0.108	0.0001626
-0.107	0.00016127
-0.106	0.00015991
-0.105	0.00015852
